Student_ID,Grade,Subject,Feedback_Text,Sentiment_Label
STU16747,Grade 10,Tamil,Classes are sometimes boring and difficult to follow.,Negative
STU16748,Grade 8,Mathematics,I enjoy this subject because the teacher teaches very well.,Positive
STU16749,Grade 7,Science,Teaching is neither very good nor very bad.,Neutral
STU16750,Grade 6,Tamil,The subject is manageable but not very interesting.,Neutral
STU16751,Grade 8,English,Classes are sometimes boring and difficult to follow.,Negative
STU16752,Grade 10,Science,Classes are average and sometimes interesting.,Neutral
STU16753,Grade 7,Mathematics,Classes are sometimes boring and difficult to follow.,Negative
STU16754,Grade 7,Mathematics,Lessons are acceptable but can be improved.,Neutral
STU16755,Grade 8,Tamil,The subject is manageable but not very interesting.,Neutral
STU16756,Grade 9,English,The teacher explains too fast and it is hard to understand.,Negative
STU16757,Grade 10,Tamil,The teaching style needs improvement.,Negative
STU16758,Grade 8,Science,I feel confused during many classes.,Negative
STU16759,Grade 7,English,The teacher explains too fast and it is hard to understand.,Negative
STU16760,Grade 6,Tamil,I enjoy this subject because the teacher teaches very well.,Positive
STU16761,Grade 9,English,More examples are needed to understand the lessons.,Negative
STU16762,Grade 10,Social Science,Classes are engaging and doubts are explained patiently.,Positive
STU16763,Grade 8,Mathematics,More examples are needed to understand the lessons.,Negative
STU16764,Grade 7,Social Science,The subject is manageable but not very interesting.,Neutral
STU16765,Grade 7,English,The teacher explains too fast and it is hard to understand.,Negative
STU16766,Grade 7,Mathematics,The subject is manageable but not very interesting.,Neutral
STU16767,Grade 6,Tamil,More examples are needed to understand the lessons.,Negative
STU16768,Grade 6,Science,The teacher explains too fast and it is hard to understand.,Negative
STU16769,Grade 9,Science,The teacher explains lessons clearly and makes the class interesting.,Positive
STU16770,Grade 6,Tamil,Classes are engaging and doubts are explained patiently.,Positive
STU16771,Grade 10,Science,The teacher explains lessons clearly and makes the class interesting.,Positive
STU16772,Grade 10,Science,This subject is taught in a clear and understandable way.,Positive
STU16773,Grade 10,Mathematics,Classes are engaging and doubts are explained patiently.,Positive
STU16774,Grade 7,Social Science,Classes are average and sometimes interesting.,Neutral
STU16775,Grade 9,Science,The subject is okay but could be taught better.,Neutral
STU16776,Grade 9,Mathematics,The teaching style needs improvement.,Negative
STU16777,Grade 8,English,The subject is okay but could be taught better.,Neutral
STU16778,Grade 8,Science,I feel confused during many classes.,Negative
STU16779,Grade 9,Social Science,More examples are needed to understand the lessons.,Negative
STU16780,Grade 6,English,The subject is manageable but not very interesting.,Neutral
STU16781,Grade 10,Tamil,I enjoy this subject because the teacher teaches very well.,Positive
STU16782,Grade 10,English,This subject is taught in a clear and understandable way.,Positive
STU16783,Grade 9,Tamil,The teacher explains too fast and it is hard to understand.,Negative
STU16784,Grade 10,Social Science,The teacher explains too fast and it is hard to understand.,Negative
STU16785,Grade 10,Social Science,Classes are sometimes boring and difficult to follow.,Negative
STU16786,Grade 6,Science,The teacher uses examples that make learning easy.,Positive
STU16787,Grade 8,English,The teacher explains too fast and it is hard to understand.,Negative
STU16788,Grade 9,Mathematics,The teacher uses examples that make learning easy.,Positive
STU16789,Grade 8,English,Teaching is neither very good nor very bad.,Neutral
STU16790,Grade 8,Tamil,The teacher uses examples that make learning easy.,Positive
STU16791,Grade 8,Science,The teacher explains lessons clearly and makes the class interesting.,Positive
STU16792,Grade 8,Mathematics,More examples are needed to understand the lessons.,Negative
STU16793,Grade 8,Science,The teacher explains lessons clearly and makes the class interesting.,Positive
STU16794,Grade 9,Social Science,Classes are average and sometimes interesting.,Neutral
STU16795,Grade 7,Science,I feel confused during many classes.,Negative
STU16796,Grade 9,Social Science,The subject is okay but could be taught better.,Neutral
STU16797,Grade 9,English,More examples are needed to understand the lessons.,Negative
STU16798,Grade 7,English,I enjoy this subject because the teacher teaches very well.,Positive
STU16799,Grade 8,Social Science,The subject is okay but could be taught better.,Neutral
STU16800,Grade 10,English,The teacher explains lessons clearly and makes the class interesting.,Positive
STU16801,Grade 6,Tamil,The teaching style needs improvement.,Negative
STU16802,Grade 9,Social Science,This subject is taught in a clear and understandable way.,Positive
STU16803,Grade 7,Tamil,Teaching is neither very good nor very bad.,Neutral
STU16804,Grade 7,Tamil,Classes are sometimes boring and difficult to follow.,Negative
STU16805,Grade 6,Tamil,Classes are average and sometimes interesting.,Neutral
STU16806,Grade 6,Science,The teaching style needs improvement.,Negative
STU16807,Grade 7,Social Science,Teaching is neither very good nor very bad.,Neutral
STU16808,Grade 6,Science,Classes are average and sometimes interesting.,Neutral
STU16809,Grade 6,Social Science,Classes are average and sometimes interesting.,Neutral
STU16810,Grade 6,Tamil,Classes are engaging and doubts are explained patiently.,Positive
STU16811,Grade 9,Mathematics,The subject is manageable but not very interesting.,Neutral
STU16812,Grade 7,Tamil,Lessons are acceptable but can be improved.,Neutral
STU16813,Grade 7,Tamil,I feel confused during many classes.,Negative
STU16814,Grade 6,Science,Classes are engaging and doubts are explained patiently.,Positive
STU16815,Grade 10,Mathematics,The teaching style needs improvement.,Negative
STU16816,Grade 6,Tamil,The subject is manageable but not very interesting.,Neutral
STU16817,Grade 6,Science,This subject is taught in a clear and understandable way.,Positive
STU16818,Grade 6,Mathematics,I enjoy this subject because the teacher teaches very well.,Positive
STU16819,Grade 9,Science,The teacher explains too fast and it is hard to understand.,Negative
STU16820,Grade 7,Tamil,The teacher uses examples that make learning easy.,Positive
STU16821,Grade 9,Mathematics,The subject is manageable but not very interesting.,Neutral
STU16822,Grade 7,Science,The subject is manageable but not very interesting.,Neutral
STU16823,Grade 10,English,More examples are needed to understand the lessons.,Negative
STU16824,Grade 6,Social Science,This subject is taught in a clear and understandable way.,Positive
STU16825,Grade 6,English,Classes are average and sometimes interesting.,Neutral
STU16826,Grade 7,Mathematics,This subject is taught in a clear and understandable way.,Positive
STU16827,Grade 7,Social Science,The teacher explains too fast and it is hard to understand.,Negative
STU16828,Grade 6,Science,Classes are average and sometimes interesting.,Neutral
STU16829,Grade 7,Mathematics,I enjoy this subject because the teacher teaches very well.,Positive
STU16830,Grade 10,Tamil,Classes are sometimes boring and difficult to follow.,Negative
STU16831,Grade 6,English,The teacher explains too fast and it is hard to understand.,Negative
STU16832,Grade 10,Tamil,The teaching style needs improvement.,Negative
STU16833,Grade 10,Mathematics,Teaching is neither very good nor very bad.,Neutral
STU16834,Grade 9,Science,I feel confused during many classes.,Negative
STU16835,Grade 6,Science,Teaching is neither very good nor very bad.,Neutral
STU16836,Grade 8,Tamil,The teacher uses examples that make learning easy.,Positive
STU16837,Grade 9,English,More examples are needed to understand the lessons.,Negative
STU16838,Grade 7,Social Science,I feel confused during many classes.,Negative
STU16839,Grade 10,Science,The subject is manageable but not very interesting.,Neutral
STU16840,Grade 8,English,Classes are average and sometimes interesting.,Neutral
STU16841,Grade 6,Tamil,The teacher uses examples that make learning easy.,Positive
STU16842,Grade 10,Social Science,Teaching is neither very good nor very bad.,Neutral
STU16843,Grade 10,English,Lessons are acceptable but can be improved.,Neutral
STU16844,Grade 7,Mathematics,I feel confused during many classes.,Negative
STU16845,Grade 10,Tamil,Classes are engaging and doubts are explained patiently.,Positive
STU16846,Grade 10,Science,The teaching style needs improvement.,Negative
STU16847,Grade 6,Mathematics,Teaching is neither very good nor very bad.,Neutral
STU16848,Grade 6,Tamil,Classes are engaging and doubts are explained patiently.,Positive
STU16849,Grade 7,English,Classes are sometimes boring and difficult to follow.,Negative
STU16850,Grade 8,Social Science,The teaching style needs improvement.,Negative
STU16851,Grade 9,Tamil,This subject is taught in a clear and understandable way.,Positive
STU16852,Grade 10,Mathematics,The teacher explains lessons clearly and makes the class interesting.,Positive
STU16853,Grade 8,English,Teaching is neither very good nor very bad.,Neutral
STU16854,Grade 8,Mathematics,The subject is okay but could be taught better.,Neutral
STU16855,Grade 7,Mathematics,I feel confused during many classes.,Negative
STU16856,Grade 10,Science,Teaching is neither very good nor very bad.,Neutral
STU16857,Grade 7,Tamil,The teacher explains too fast and it is hard to understand.,Negative
STU16858,Grade 10,Tamil,Classes are sometimes boring and difficult to follow.,Negative
STU16859,Grade 9,Social Science,The subject is manageable but not very interesting.,Neutral
STU16860,Grade 8,Science,I feel confused during many classes.,Negative
STU16861,Grade 8,Mathematics,More examples are needed to understand the lessons.,Negative
STU16862,Grade 6,Social Science,The subject is manageable but not very interesting.,Neutral
STU16863,Grade 8,Tamil,The teacher uses examples that make learning easy.,Positive
STU16864,Grade 8,Mathematics,The teacher uses examples that make learning easy.,Positive
STU16865,Grade 6,Science,Classes are sometimes boring and difficult to follow.,Negative
STU16866,Grade 7,English,Teaching is neither very good nor very bad.,Neutral
STU16867,Grade 8,Science,More examples are needed to understand the lessons.,Negative
STU16868,Grade 7,Science,The teacher explains lessons clearly and makes the class interesting.,Positive
STU16869,Grade 7,Science,More examples are needed to understand the lessons.,Negative
STU16870,Grade 6,Mathematics,The teacher explains too fast and it is hard to understand.,Negative
